date;Tmax;Tmin;Ta;pa;HR;prec;Ki;Ki-dif;Rn;Hc1;LEc1;G;vento;direcao;FC_diurno;FC_noturno;NEE;NEE_diu;NEE_not;prec_p;prec_era;udir_p;Ta_era;HR_era;e_era;vento_era;udir_era;pa_era;Ki_era 
07/09/2004;31.04;24.59;26.34;972.66;78.42;0;230.46;4.01;181.45;46.29;129.3;-1.37;2.51;70.67;-8.08;6.17;NA;-9.71;7.1;0;0;95.58;27.34;78.42;28.32;2.5;57.11;990.53;264.07
08/09/2004;30.9;24.79;26.18;972.58;78.47;0;189.14;8.84;126.15;23.54;103.1;-2.48;NA;NA;-4.52;3.86;-0.11;-6.66;5.62;0;0;113.88;27.34;78.47;28.36;2.22;20.72;990.65;269.38
09/09/2004;31.15;25.19;25.97;973.57;74.48;9.65;170.23;18.69;135.86;24.24;109.89;-2.28;2;-81.54;-7.64;6.02;-1.39;-11.66;7.61;9.65;0;111.79;27.65;74.48;27.39;2.76;46.06;991.72;271.84
10/09/2004;29.7;23.4;25.28;973.91;83.78;0;187.13;11.46;132.15;20.68;104.6;-2.36;2.69;75.58;-9.25;3.6;-1.82;-10.95;7.32;0;0.08;70.68;26.11;83.78;28.24;2.26;25.72;992.4;265.96
11/09/2004;28.45;22.95;25.38;975.17;87.56;3.37;176.76;19.76;140.97;15.2;116.17;-2.18;1.57;76.47;-4.73;2.98;-1.58;-7.75;4.6;3.37;0.46;123.3;25.46;87.56;NA;1.41;-9.57;993.85;221.49
12/09/2004;28.92;21.79;22.77;978.13;84.03;6.8;104.96;35.44;79.08;6.16;53.64;-3.42;1.21;-22.75;-4.92;3.82;0.05;-5.55;5.65;6.8;0.87;157.32;25.06;84.03;26.57;1.75;-23.43;995.7;84.55
13/09/2004;28.98;23.15;24.77;977.85;81.77;0.25;134.83;32.59;77.5;NA;NA;-3.45;0.29;32.48;-7.25;0.19;-3.28;-10.63;4.08;0.25;0.15;188.94;25.85;81.77;27.07;1.75;28.65;995.64;201.45
14/09/2004;29.29;22.93;25.18;977.01;86.18;0;178.79;22.68;144.28;25.9;104.94;-2.12;2.25;-80.24;-4.85;4.1;-0.69;-8.21;6.83;0;0;106.03;25.55;86.18;28.06;1.75;-9.99;995.05;255.33
15/09/2004;29.35;23.43;25.85;977.06;85.23;0;187.65;19.67;128.43;23.72;99.06;-2.43;2.08;71.82;-8.34;4.48;-1.59;-10.54;6.24;0;0;91.08;26;85.23;NA;1.48;25.78;995.02;211.14
16/09/2004;29.88;23.37;26.93;976.47;84.41;0;182.88;19.58;146.2;24.08;121.54;-2.08;1.39;43.39;-6.15;0.47;-2.84;-9.63;3.95;0;0;98.06;26.33;84.41;NA;1.22;8.01;994.4;247.05
17/09/2004;29.25;22.74;NA;976.87;83.99;0;200.2;12.9;136.52;32.66;92.06;-2.27;NA;NA;-4.47;0.78;NA;-8.79;4.63;0;6.53;160.73;25.77;83.99;27.69;1.82;-6.55;994.75;196.92
18/09/2004;30.56;23.96;26.38;975.95;80.25;0;229.71;7.19;181.66;41.32;134.72;-1.37;1.68;82.15;-5.7;1.42;-2.24;-8.79;4.32;0;7.68;131.36;26.84;80.25;NA;2.04;35.93;993.73;211.63
19/09/2004;30.19;24.62;26.92;975.79;81.22;0;219.68;9.86;175.4;36.53;135.18;-1.49;2.35;69.63;-7.66;3.94;-2.04;-9.32;4.34;0;1.31;96.42;27.1;81.22;28.87;1.8;17.94;993.73;240.14
20/09/2004;31.04;24.2;26.58;975.19;81.07;0;189.12;20.36;123.86;23.04;86.52;-2.52;1.64;-87;-8.37;1.85;-3.11;-10.73;4.51;0;0;128.75;27.17;81.07;NA;1.49;-21.48;992.92;252.36
21/09/2004;31.13;24.04;27.02;975.29;81.5;0;211.42;9.63;168.73;35.11;127.44;-1.63;1.95;67.56;-6.15;2.84;-1.42;-8.86;5.1;0;0;100.96;27.14;81.5;NA;1.58;-22.28;993.27;266.31
22/09/2004;30.99;25.08;27.25;976.61;79.34;0;218.31;7.97;149.23;35.95;110.99;-2.02;2.27;71.84;-7.93;4.62;NA;-10.71;6.62;0;0;95.45;27.5;79.34;28.9;2.09;6.67;994.49;289.36
23/09/2004;31.09;23.99;26.23;976.74;80.62;0;182.69;20.27;143.22;26.22;112.04;-2.14;2.48;71.98;-7.61;5.67;-0.99;-9.34;7.37;0;0.16;91.4;26.81;80.62;28.23;2.15;-0.75;994.67;273.3
24/09/2004;31.38;24.33;26.69;975.31;78.26;0;225.42;7.61;179.21;35.2;140.15;-1.42;2.77;77.8;-10.57;5.64;-2.08;-12.6;7.13;0;0.01;84.65;27.37;78.26;28.27;2.24;61.68;993.2;269.43
25/09/2004;30.8;25.15;25.93;974.75;80.38;10.92;167.04;25.8;109.14;17.18;86.43;-2.82;2.34;86.61;-8.51;2.71;-2.7;-10.5;5.1;10.92;0;87.3;27.01;80.38;28.5;2.2;21.52;992.98;249.58
26/09/2004;30.6;24.81;NA;975.41;80.48;0;NA;NA;NA;NA;NA;NA;NA;NA;-9.28;9.87;NA;-13.9;9.17;0;0.12;81.33;26.93;80.48;28.44;2.57;10.78;993.48;270.35
27/09/2004;31;24.43;NA;975.48;77.23;8.89;NA;NA;NA;NA;NA;NA;NA;NA;-15.03;NA;NA;-15.87;NA;8.89;0.17;86.73;27.33;77.23;27.81;2.22;-6.71;993.72;256.14
28/09/2004;31.92;25.02;NA;974.97;72.98;2.8;203.72;13.09;150.76;NA;NA;-1.98;NA;NA;NA;NA;NA;NA;NA;2.8;0;110;27.61;72.98;26.71;2.7;12.08;992.92;272.67
29/09/2004;31.45;25.18;NA;973.88;74.85;0;189.63;25.52;117.94;20.15;97.88;-2.64;NA;NA;-8.7;3.81;NA;-7.18;6.56;0;1.56;119.01;27.7;74.85;27.63;2.69;18.17;991.81;256.49
30/09/2004;29.97;24.96;NA;NA;79.75;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.73;NA;NA;6.54;0;5.34;118.6;27.14;79.75;NA;1.66;26.74;991.71;76.45
01/10/2004;30.15;23.25;NA;NA;85.37;0;NA;NA;NA;NA;NA;NA;NA;NA;-14.51;NA;NA;-16.92;NA;0;8.81;68.34;26.33;85.37;NA;1.01;-26.56;992.51;103.79
02/10/2004;30.34;24.12;NA;973.6;84.11;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;14.5;74.28;26.8;84.11;NA;1.38;-8.9;992.15;192.16
03/10/2004;28.99;23.44;NA;974.49;87;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;24.74;79;25.92;87;NA;1.25;11.33;992.66;64.48
04/10/2004;29.4;24.09;NA;974.19;86.47;0;NA;NA;NA;NA;NA;NA;NA;NA;-7.8;0.68;NA;-6.15;5.76;0;0.55;112.14;26.14;86.47;NA;1.62;-50.68;992.36;199.35
05/10/2004;30.93;24.49;25.45;974.41;81.55;8.39;116.36;45.39;72.48;-3.85;60.12;-3.55;2.27;-83.7;-3.36;4.25;0.02;-5.83;5.86;8.39;1.03;96.1;27.17;81.55;NA;1.79;9.45;992.33;247.24
06/10/2004;30.75;24.63;26.55;974.64;79.29;0;197.4;28.31;130.94;26.5;105.95;-2.38;2.12;63.84;-6.56;2.02;-1.43;-8.59;4.83;0;2.98;71.4;27.36;79.29;28.5;1.36;-3.47;992.72;143.96
07/10/2004;29.14;23.95;25.91;974.99;86.18;0;153.92;48.57;112.42;16.32;88.79;-2.75;2.57;85.96;-7.34;4.15;-1.62;-9.74;6.49;0;0.04;83.28;25.98;86.18;NA;1.56;-26.1;993.3;283.19
08/10/2004;31.06;24.23;26.91;974.55;73.49;0;206.44;25.49;130.42;15.49;112.79;-2.39;3.01;72.32;-8.96;3.39;-2.54;-10.2;5.12;0;0;70.59;27.49;73.49;26.45;1.73;-0.94;992.48;314.86
09/10/2004;30.6;24.08;26.61;974.52;71.76;0;205.85;20.53;154.64;16.64;130.22;-1.91;3.09;81.21;-6.69;2.52;-2.14;-9.92;4.67;0;0;81.84;27.54;71.76;26.12;1.98;8.96;992.45;324.71
