time,cbh (m) (Cloud base height),t2m (K) (2 metre temperature),hcc ((0 - 1)) (High cloud cover),lcc ((0 - 1)) (Low cloud cover),mcc ((0 - 1)) (Medium cloud cover),tcc ((0 - 1)) (Total cloud cover),tcw (kg m**-2) (Total column water),tcwv (kg m**-2) (Total column vertically-integrated water vapour),tp (m) (Total precipitation),avg_ie (kg m**-2 s**-1) (Time-mean moisture flux),avg_sdirswrf (W m**-2) (Time-mean surface direct short-wave radiation flux),"avg_sdirswrfcs (W m**-2) (Time-mean surface direct short-wave radiation flux, clear sky)",avg_sdlwrf (W m**-2) (Time-mean surface downward long-wave radiation flux),"avg_sdlwrfcs (W m**-2) (Time-mean surface downward long-wave radiation flux, clear sky)",avg_sdswrf (W m**-2) (Time-mean surface downward short-wave radiation flux),"avg_sdswrfcs (W m**-2) (Time-mean surface downward short-wave radiation flux, clear sky)",avg_sduvrf (W m**-2) (Time-mean surface downward UV radiation flux),avg_slhtf (W m**-2) (Time-mean surface latent heat flux),avg_snlwrf (W m**-2) (Time-mean surface net long-wave radiation flux),"avg_snlwrfcs (W m**-2) (Time-mean surface net long-wave radiation flux, clear sky)",avg_snswrf (W m**-2) (Time-mean surface net short-wave radiation flux),"avg_snswrfcs (W m**-2) (Time-mean surface net short-wave radiation flux, clear sky)",avg_ishf (W m**-2) (Time-mean surface sensible heat flux),avg_tdswrf (W m**-2) (Time mean top downward short-wave radiation flux),avg_tnlwrf (W m**-2) (Time-mean top net long-wave radiation flux),"avg_tnlwrfcs (W m**-2) (Time-mean top net long-wave radiation flux, clear sky)",avg_tnswrf (W m**-2) (Time-mean top net short-wave radiation flux),"avg_tnswrfcs (W m**-2) (Time-mean top net short-wave radiation flux, clear sky)",avg_tprate (kg m**-2 s**-1) (Time-mean total precipitation rate),avg_vimdf (kg m**-2 s**-1) (Time-mean total column vertically-integrated moisture divergence flux),tp_mm (mm) (Total precipitation),avg_tprate_W (W m**-2) (Time-mean total precipitation rate),balanc_earth (W m**-2) (earth_balance),balanc_atmos (W m**-2) (atmospheric_balance),balanc_surface (W m**-2) (surface_balance)
2020-05-01 06:00:00,,,,,,,,,0.008859927,-3.4213524e-05,87.357895,236.89409,409.51422,387.33002,155.87819,274.60345,19.64559,85.560905,28.206236,-49.765705,-134.42084,237.05617,21.376413,390.22787,233.00432,-270.33572,-232.18924,333.3602,0.000102543316,-6.757507e-05,265.79782,256.35828933445737,-0.81507874,170.7050224277191,-0.7227173
2020-06-01 06:00:00,,,,,,,,,0.0073630526,-3.5740253e-05,101.89272,218.53891,403.80566,384.03412,168.87874,259.33862,20.698112,89.37921,33.29603,-52.588978,-145.94818,224.19064,23.816345,374.49258,233.71695,-270.0692,-240.95929,318.36554,8.521837e-05,-5.0088725e-05,220.89157,213.0459324689582,7.24234,131.45245712716132,-0.5434036
2020-07-01 06:00:00,,,,,,,,,0.0073198504,-3.8168615e-05,107.576294,218.80484,400.71292,380.2789,176.81737,262.5445,21.413975,95.45216,34.13813,-54.078056,-153.09499,227.43387,24.249949,380.8761,235.98457,-270.3,-250.37498,323.82803,8.4717685e-05,-4.17335e-05,219.59552,211.79421310080215,14.390411,131.4777229274623,-0.7452545
2020-08-01 06:00:00,,,,,,,,,0.0034939128,-4.1722185e-05,131.22908,234.4984,396.04465,378.0038,201.75986,281.24658,24.206173,104.33856,40.96333,-58.61716,-174.15758,242.81918,27.955442,403.7588,248.81912,-277.23996,-275.61163,343.13452,4.043673e-05,-3.6646668e-06,104.81738,101.09182767337188,26.792511,22.64553861087188,0.90023804
2020-09-01 06:00:00,,,,,,,,,0.0063278386,-4.6370085e-05,144.2865,256.4849,401.43744,384.58044,218.45723,301.01733,26.5932,115.96221,39.343994,-55.94852,-188.05757,259.23248,31.685898,425.86572,235.32533,-271.78635,-293.96,363.43604,7.323694e-05,-2.755566e-05,189.83516,183.092342922464,58.63466,124.6993222925812,1.0654678
2020-10-01 06:00:00,,,,,,,,,0.0052293628,-4.7231297e-05,152.47862,270.3567,402.45743,386.6978,226.55942,310.84976,27.87776,118.11586,40.88154,-56.435085,-194.52896,267.1723,33.965397,434.14594,234.79305,-273.00134,-300.07657,371.10184,6.052388e-05,-1.6664575e-05,156.88089,151.30969586607534,65.28352,96.91120114561636,1.5661774
2020-11-01 06:00:00,,,,,,,,,0.007965644,-4.281313e-05,122.43384,268.3562,405.47107,387.53876,202.65883,306.51904,25.17996,107.06659,36.595562,-54.138184,-173.91278,263.6073,29.952175,428.7086,210.88974,-269.3991,-278.62082,366.5177,9.219336e-05,-5.500151e-05,238.96931,230.48340153764002,67.73108,190.84944081376307,0.29844666
2020-12-01 06:00:00,,,,,,,,,0.010432347,-4.0487692e-05,101.000046,262.1783,406.75406,386.45346,181.62605,300.51868,22.853231,101.2513,31.84186,-51.686092,-156.00357,258.69556,22.953648,423.10278,207.34836,-266.38666,-259.75348,361.45895,0.00012074485,-8.0559155e-05,312.9704,301.8621282535605,52.40512,253.0591840702109,-0.04322815
2021-01-01 06:00:00,,,,,,,,,0.010079566,-4.0694424e-05,106.43122,267.21298,404.7044,383.75653,182.14594,306.14386,22.821556,101.76885,32.694466,-53.165516,-156.63843,263.66544,22.75965,429.12732,222.19806,-267.55048,-261.0432,366.81418,0.000116661315,-7.3354655e-05,302.387,291.65328669478185,38.845154,229.31412196089514,-0.5845413
2021-02-01 06:00:00,,,,,,,,,0.00965165,-4.2386968e-05,110.04996,274.54282,408.16858,388.85464,191.87201,314.2186,24.061209,106.00119,33.05305,-51.90645,-164.06267,269.18787,24.808867,438.90726,212.44258,-271.88184,-270.8022,374.68112,0.00011170767,-7.716015e-05,289.5495,279.2691702779848,58.359604,231.4280295309145,0.19955444
2021-03-01 06:00:00,,,,,,,,,0.012489771,-3.91608e-05,89.48441,273.86267,406.73135,384.47772,174.96632,313.2667,22.227999,97.9332,30.104713,-51.71339,-149.4757,268.4415,22.05958,436.85242,201.572,-265.52374,-256.84277,373.27652,0.00014455743,-0.000105749255,374.6931,361.39357689535245,55.270767,319.35295036947355,-0.62179565
2021-04-01 06:00:00,,,,,,,,,0.012745945,-3.7826157e-05,95.24,260.5718,407.86035,386.77927,172.55801,298.09958,21.814646,94.59547,30.13367,-50.63957,-148.13574,256.43045,23.728191,417.27185,210.61215,-267.38757,-250.81808,357.0803,0.00014752187,-0.00011037418,382.37836,368.80468542221934,40.205933,314.73673421982676,-0.3215866
2021-05-01 06:00:00,,,,,,,,,0.010677661,-3.498632e-05,93.340836,237.74821,406.31396,384.3641,161.4728,275.44223,20.152205,87.49356,29.856064,-51.173702,-139.1739,237.7409,22.039719,390.4129,231.35954,-269.94226,-236.19872,333.39642,0.00012358275,-8.973611e-05,320.32983,308.9568781433627,4.8391724,226.51792855840176,-0.21543884
2021-06-01 06:00:00,,,,,,,,,0.009116154,-3.485908e-05,92.50829,218.3121,402.71863,380.53333,160.64984,259.29086,19.777473,87.174995,30.926815,-52.52693,-138.73366,224.09766,22.230034,374.52435,230.9663,-267.78098,-234.41466,318.28665,0.00010550988,-6.752992e-05,273.48462,263.77469112048857,3.4483643,181.64625026355498,-1.5981903
2021-07-01 06:00:00,,,,,,,,,0.0057538836,-3.640731e-05,107.15577,219.52484,395.74612,374.3454,173.07782,263.25418,20.84931,91.04715,35.27375,-56.031948,-149.84988,228.00073,23.471888,380.7349,247.96109,-272.62225,-245.9744,323.52322,6.65949e-05,-3.3739125e-05,172.61652,166.48724340484478,-1.9866943,73.39629339263774,0.05709839
2021-08-01 06:00:00,,,,,,,,,0.0042686686,-4.2093856e-05,132.95515,233.58801,397.43604,380.258,204.11708,280.2625,24.518417,105.26836,40.524418,-57.378662,-176.23659,242.02454,28.474539,403.5468,237.40785,-272.12857,-277.92926,343.15714,4.9404913e-05,-1.1560331e-05,128.06006,123.51228178886231,40.521408,56.796057118452154,1.9692764
2021-09-01 06:00:00,,,,,,,,,0.0064592306,-4.663e-05,146.1557,256.3616,400.27155,383.44287,220.05495,300.8508,26.777567,116.61187,39.731277,-56.27732,-189.41794,259.09265,31.789734,425.7203,232.57088,-270.15158,-295.39392,363.33365,7.475963e-05,-3.265412e-05,193.77692,186.89906937652268,62.823044,131.82518631988205,1.2850571
2021-10-01 06:00:00,,,,,,,,,0.008205961,-4.6264053e-05,132.8266,268.8589,406.55087,389.1586,212.3329,309.4981,26.29262,115.69677,36.03265,-53.131,-182.241,266.08078,29.321453,434.1309,218.74666,-269.46057,-289.40732,371.33298,9.497616e-05,-4.953506e-05,246.17883,237.44039935991168,70.66066,191.2141687385738,1.1901169
2021-11-01 06:00:00,,,,,,,,,0.008097304,-4.4133692e-05,117.27613,268.02075,406.3739,387.56897,199.6745,306.21045,24.837646,110.36917,34.667667,-52.95306,-171.36357,263.3608,26.175234,428.76343,211.3627,-267.86954,-276.5135,366.6488,9.371816e-05,-4.9008588e-05,242.91913,234.29540306096897,65.15079,188.9255147553049,0.15150452
2021-12-01 06:00:00,,,,,,,,,0.00818603,-4.2500564e-05,115.70324,262.3024,409.08008,390.60046,192.90736,300.5329,24.02612,106.285095,33.270607,-51.30026,-165.8055,258.71704,25.50564,423.09747,221.58951,-272.603,-269.46738,361.49164,9.4745614e-05,-5.186105e-05,245.58092,236.86403437750414,47.87787,177.71264430182055,0.74414825
2022-01-01 06:00:00,,,,,,,,,0.0062155817,-4.4981025e-05,142.92473,269.5884,401.94904,384.7552,214.4633,308.10928,26.34589,112.488434,40.909733,-57.718376,-184.57996,265.26892,30.795483,429.0176,235.75198,-276.56235,-286.8603,366.4221,7.193889e-05,-2.7604461e-05,186.46745,179.84722944675013,51.108307,118.08079191623256,0.38630676
2022-02-01 06:00:00,,,,,,,,,0.009580951,-4.0925246e-05,101.83562,274.74695,407.06647,385.5381,185.07181,314.4724,23.362732,102.34511,32.129177,-53.096676,-158.22322,269.41925,24.258036,438.8323,208.47401,-269.2279,-264.89124,374.5543,0.00011089051,-7.349786e-05,287.42853,277.2262814687565,56.41722,231.80749637354165,-0.50910187
2022-03-01 06:00:00,,,,,,,,,0.013165109,-3.8593498e-05,85.740875,273.29196,408.92096,386.40018,171.61491,312.778,21.7809,96.51422,28.581038,-50.448074,-146.61447,268.0425,21.873684,436.91873,196.86465,-264.9493,-254.22935,373.4197,0.00015237325,-0.00011314409,394.95325,380.933124688454,57.3647,342.1380769284442,-0.35447693
2022-04-01 06:00:00,,,,,,,,,0.011800314,-3.7165704e-05,90.025055,260.63538,408.4843,386.68256,168.91159,298.17288,21.418827,92.94403,29.298557,-50.46989,-144.94714,256.49692,23.05344,417.45776,207.26848,-266.45526,-247.68459,357.2671,0.00013657717,-9.6777956e-05,354.00943,341.44293749704957,40.416107,289.26389468088746,-0.34887695
2022-05-01 06:00:00,,,,,,,,,0.009987881,-3.3784214e-05,85.419205,237.73505,405.1814,382.64722,154.36334,275.46686,19.444569,84.48719,29.090752,-50.96868,-133.06363,237.76767,20.66187,390.58575,227.3307,-268.07913,-230.35934,333.56967,0.0001155984,-7.8177756e-05,299.63644,288.99599783471785,3.0286407,208.71361868432723,-1.1761856
2022-06-01 06:00:00,,,,,,,,,0.007026628,-3.5980527e-05,100.638054,219.65385,397.27505,376.56985,169.4424,260.40515,20.750187,89.98017,34.92508,-55.061756,-146.38779,225.05797,22.354116,374.54843,230.1204,-268.99368,-240.22336,318.24097,8.132623e-05,-4.355503e-05,210.79884,203.31557607278228,10.102951,124.30993795022368,-0.87158203
2022-07-01 06:00:00,,,,,,,,,0.007384419,-3.7526897e-05,106.04061,218.52719,400.60214,379.95776,173.53578,262.21637,21.012964,93.847145,33.59002,-53.650475,-150.28328,227.15715,22.639578,380.58145,239.74272,-270.70895,-247.41692,323.59924,8.546676e-05,-4.5897068e-05,221.53256,213.66689907154068,7.6741943,127.28740535816178,0.20653534
2022-08-01 06:00:00,,,,,,,,,0.0059737917,-4.2815373e-05,129.53502,233.65161,395.2692,376.35596,199.07848,280.4647,23.913052,107.07263,38.8981,-57.409782,-171.8317,242.15283,25.665892,403.32108,241.84683,-272.21152,-273.52045,342.79675,6.913962e-05,-3.088298e-05,179.21375,172.8490497043822,31.673615,97.25496401102282,0.19506836
2022-09-01 06:00:00,,,,,,,,,0.0040441616,-4.7489273e-05,160.67044,257.80035,397.9245,383.0033,232.26045,302.0857,28.024748,118.76145,43.801445,-58.588223,-199.93481,260.0971,34.529205,425.56018,241.28683,-274.7343,-304.3627,362.9925,4.6805533e-05,-9.928297e-06,121.32485,117.01383300533053,63.075867,58.48554321040865,2.8427048
2022-10-01 06:00:00,,,,,,,,,0.007761028,-4.4247674e-05,134.94125,269.56732,404.03238,387.21933,212.85449,310.1475,26.196136,110.65428,37.998985,-54.472935,-182.70888,266.59915,32.74331,434.10107,215.66615,-270.4104,-289.05228,371.18402,8.9825444e-05,-4.538395e-05,232.83084,224.56360966316424,73.38612,185.98314243904315,1.3123093
2022-11-01 06:00:00,,,,,,,,,0.0068330886,-4.473088e-05,135.77623,269.2794,401.286,383.49768,210.99068,307.40353,26.090942,111.86293,38.14564,-55.46617,-181.13379,264.3174,30.529789,428.80273,224.96312,-271.3349,-285.52267,366.45053,7.908581e-05,-3.855427e-05,204.99265,197.71452571148984,60.559555,145.8157258152496,0.59542847
2022-12-01 06:00:00,,,,,,,,,0.0054973355,-4.451629e-05,144.71889,265.04083,400.10162,383.6021,216.3305,302.9289,26.466417,111.32529,41.383175,-57.55338,-185.9644,260.65875,32.792538,423.0744,233.16333,-273.02142,-287.653,361.09677,6.362645e-05,-2.1251859e-05,164.92006,159.0661304362584,54.489685,101.76713064988144,0.46339417
2023-01-01 06:00:00,,,,,,,,,0.0082215015,-4.217402e-05,116.49187,268.152,402.20804,381.96378,194.69463,306.89493,24.213009,105.468506,35.5346,-55.352978,-167.37613,264.27026,26.462543,428.97275,216.34128,-267.1244,-271.18155,366.5458,9.5155425e-05,-5.1690076e-05,246.64503,237.8885619691573,54.84027,187.349854236003,-0.089523315
2023-02-01 06:00:00,,,,,,,,,0.009902613,-3.9072187e-05,100.29859,274.6878,406.76038,384.4851,177.90862,314.4955,22.441893,97.711365,31.610985,-53.345028,-152.09071,269.4284,23.317688,438.82535,223.47183,-269.65427,-258.5562,374.5002,0.0001146126,-8.24056e-05,297.0784,286.5315036615357,35.08438,224.45385168399662,-0.54932404
2023-03-01 06:00:00,,,,,,,,,0.011275776,-3.9741448e-05,102.2535,274.5423,407.38828,386.24622,183.21002,313.79166,23.189745,99.385315,32.014286,-52.471764,-156.67157,268.89047,25.219418,437.05035,207.45166,-267.29245,-263.2734,373.42996,0.00013050635,-8.941185e-05,338.2733,326.2658719904721,55.821747,282.6497487910092,0.05255127
2023-04-01 06:00:00,,,,,,,,,0.012626643,-3.7814145e-05,92.47945,260.99557,408.98904,387.87305,172.8174,298.43295,21.940054,94.56494,29.993769,-50.45048,-148.34583,256.70813,23.617825,417.70673,200.13055,-266.61124,-250.86568,357.50754,0.00014613959,-0.00010654201,378.7993,365.3489693533629,50.735123,321.34986580722034,0.16929626
2023-05-01 06:00:00,,,,,,,,,0.011425661,-3.6678837e-05,95.645035,237.35689,410.63263,391.21906,166.69258,274.94812,20.94431,91.72633,29.977245,-48.848503,-143.71786,237.38206,21.82875,390.8181,221.64236,-269.93866,-241.25279,333.99597,0.00013223995,-9.6978845e-05,342.76984,330.5998689029366,19.610428,258.2984315250069,0.18553162
2023-06-01 06:00:00,,,,,,,,,0.0071759615,-3.4572127e-05,95.734985,218.53957,403.35675,382.07465,159.77722,259.38464,19.55006,86.45784,31.400734,-52.07474,-138.07278,224.23116,20.997845,374.6278,241.78796,-271.0357,-232.88739,318.4787,8.3053776e-05,-4.8992566e-05,215.27884,207.63443899340928,-8.900574,113.05965566821396,-0.7836304
2023-07-01 06:00:00,,,,,,,,,0.00624769,-3.8272425e-05,114.91964,218.64218,402.5002,383.94955,179.37794,262.19116,21.799032,95.71145,35.368927,-53.530018,-155.42284,227.15164,23.620138,380.48694,246.11899,-272.73346,-252.04504,323.55746,7.2310126e-05,-3.231416e-05,187.4307,180.7753142202273,5.926056,90.26760090235621,0.72232056
2023-08-01 06:00:00,,,,,,,,,0.004011163,-4.4641896e-05,148.24461,233.10689,401.81717,386.92874,213.8422,279.64172,25.616001,111.64039,41.083233,-55.883335,-184.78177,241.51936,29.641483,403.15656,252.3124,-276.9687,-286.57892,342.90723,4.6424644e-05,-5.2784117e-06,120.3349,116.0616102424683,34.266525,36.271082898718305,2.4166641
2023-09-01 06:00:00,,,,,,,,,0.0041698874,-4.6301568e-05,164.20735,256.71915,404.34625,391.41528,232.86615,300.85245,28.177773,115.79107,43.969776,-57.06501,-200.55087,259.12802,38.50611,425.4632,245.08696,-275.0926,-305.62427,363.23206,4.826121e-05,-1.0037044e-05,125.09663,120.6530214403756,60.537308,63.11533986078575,2.2839203
2023-10-01 06:00:00,,,,,,,,,0.004883231,-4.459286e-05,154.88893,269.5565,410.37964,396.77127,229.57285,309.83334,28.194914,111.51742,41.67226,-55.328564,-197.19693,266.38937,41.877777,434.134,228.29773,-272.64304,-303.35098,371.43488,5.6517387e-05,-1.3175005e-05,146.49693,141.29346709523816,75.05325,102.6998239067616,2.1294785
2023-11-01 06:00:00,,,,,,,,,0.0072251474,-4.4937682e-05,132.93758,267.8642,410.59418,394.43207,208.614,305.89432,25.918146,112.37981,36.385647,-52.37987,-179.17807,263.13882,30.03027,428.90753,224.05339,-271.2247,-284.40475,366.95087,8.362291e-05,-3.841985e-05,216.75443,209.05727069475688,60.351364,156.64648501970805,0.38233948
2023-12-01 06:00:00,,,,,,,,,0.010308537,-3.8356724e-05,95.019875,260.9081,413.8799,393.79794,170.72705,299.25385,21.644802,95.92215,29.2768,-48.984924,-146.72343,257.68704,21.825365,423.1213,217.66768,-269.3634,-250.96973,361.75357,0.000119310724,-7.7580095e-05,309.2561,298.27680918970145,33.302048,235.9575800637249,-0.30088043
2024-01-01 06:00:00,,,,,,,,,0.0071979417,-4.3322776e-05,124.14851,266.90836,411.81073,394.27997,196.01154,305.50867,24.298458,108.3411,34.80201,-51.98952,-168.66786,263.18695,25.291649,429.0021,232.53754,-273.5557,-272.97336,366.9304,8.3307874e-05,-4.4647444e-05,215.93825,208.2696846628096,40.43582,140.13129507540725,0.23309326
2024-02-01 06:00:00,,,,,,,,,0.010286447,-4.3843764e-05,118.54348,273.47827,414.3585,396.34048,195.40106,313.0656,24.516323,109.64436,32.623043,-50.170612,-167.19534,268.32233,24.817148,438.9637,222.77786,-270.8129,-275.24557,375.06094,0.00011905586,-7.63661e-05,308.59338,297.6396535814274,52.467712,240.35221614246257,0.11078644
2024-03-01 06:00:00,,,,,,,,,0.009087597,-4.2742544e-05,115.13949,273.32333,414.93887,397.3305,194.95929,312.29144,24.566048,106.89053,32.537952,-49.721703,-166.82945,267.73367,27.011923,436.893,213.27759,-270.12772,-274.19012,373.72446,0.000105178144,-6.48568e-05,272.6279,262.9453592817299,60.912537,216.578316740226,0.38904572
2024-04-01 06:00:00,,,,,,,,,0.010037865,-4.0426585e-05,106.981995,259.9826,414.75897,396.64233,182.35115,297.18515,23.01905,101.09857,31.463882,-49.18336,-156.7055,255.72986,24.795324,417.1719,217.56981,-270.2201,-259.26883,357.31473,0.00011617731,-7.5277916e-05,301.13593,290.4432767536491,41.69902,231.69600044749677,-0.6522751
2024-05-01 06:00:00,,,,,,,,,0.00936031,-3.6641817e-05,96.0055,236.63925,413.05203,393.7275,164.69269,274.1542,20.681398,91.633896,29.900398,-48.7207,-142.0804,236.72176,22.304243,390.31946,231.68765,-271.20093,-240.60126,333.6584,0.00010833522,-7.04435e-05,280.8093,270.83804525318556,8.913605,189.87588705006056,-1.7581406
2024-06-01 06:00:00,,,,,,,,,0.0067043304,-3.7264723e-05,113.132904,218.9917,404.2601,386.72278,175.44243,259.54874,21.372173,93.191444,35.611492,-52.72187,-151.6764,224.39279,23.51201,374.5916,243.17409,-273.07834,-245.74585,318.55713,7.759473e-05,-4.8727743e-05,201.12991,193.9868161571212,2.571762,104.00567602040246,-0.6385422
2024-07-01 06:00:00,,,,,,,,,0.0041644042,-3.779746e-05,118.69526,220.33131,398.50986,380.22244,182.08005,263.76575,21.951853,94.52348,38.911484,-56.6783,-157.7231,228.46059,24.955078,380.99744,252.32104,-275.1406,-253.1776,323.8551,4.8198108e-05,-1.3484647e-05,124.93213,120.49526958435308,0.8565521,27.495284843142144,-0.6669464
2024-08-01 06:00:00,,,,,,,,,0.003269849,-4.3013362e-05,158.00485,234.8657,396.93915,383.38727,220.4207,281.3651,26.213764,107.56744,45.773438,-59.083405,-190.46898,242.9513,35.65948,403.88892,259.43124,-277.31906,-291.37604,343.3748,3.784421e-05,-3.28743e-06,98.095474,94.61052286496852,31.944794,17.519260047585703,1.4686203
2024-09-01 06:00:00,,,,,,,,,0.0026910251,-4.308227e-05,177.66394,258.55212,402.2206,390.755,241.78746,302.56036,29.0194,107.73969,49.529606,-60.789856,-208.23785,260.53903,48.274586,425.98785,254.38582,-278.62372,-311.73242,363.49057,3.1145606e-05,-5.0305393e-06,80.73076,77.86401511111762,57.346603,24.776952275424264,2.6939774
2024-10-01 06:00:00,,,,,,,,,0.006036486,-4.5803677e-05,158.9998,269.87192,407.49252,393.74585,230.20186,310.25934,28.151182,114.5454,41.825066,-55.358402,-197.73036,266.71036,39.92603,434.2519,232.18478,-273.73868,-303.7547,371.38446,6.9865404e-05,-2.8933395e-05,181.09459,174.66350982431322,71.569916,130.2541661048308,1.433876
2024-11-01 06:00:00,,,,,,,,,0.0068032523,-4.348458e-05,134.79976,268.77927,406.6123,390.83994,212.90143,306.7659,26.39486,108.746025,39.570457,-55.081642,-182.76205,263.83395,34.374355,428.80887,217.8928,-270.6911,-287.03177,366.6651,7.873995e-05,-4.180034e-05,204.09756,196.84986909851432,69.13896,157.1715815924108,0.07120514
2024-12-01 06:00:00,,,,,,,,,0.009362209,-3.9900748e-05,111.00599,261.97983,409.94254,390.91165,183.7593,300.2314,22.967632,99.78387,32.918118,-51.550274,-157.92265,258.4791,25.814161,423.21683,224.90398,-269.49432,-261.58957,361.68445,0.00010835851,-6.7619054e-05,280.86624,270.89627110399306,36.685593,208.3914951030165,-0.59349823
