time,cbh (m) (Cloud base height),d2m (K) (2 metre dewpoint temperature),t2m (K) (2 metre temperature),hcc ((0 - 1)) (High cloud cover),lcc ((0 - 1)) (Low cloud cover),mcc ((0 - 1)) (Medium cloud cover),tcc ((0 - 1)) (Total cloud cover),tcw (kg m**-2) (Total column water),tcwv (kg m**-2) (Total column vertically-integrated water vapour),tp (m) (Total precipitation),avg_ie (kg m**-2 s**-1) (Time-mean moisture flux),avg_sdirswrf (W m**-2) (Time-mean surface direct short-wave radiation flux),"avg_sdirswrfcs (W m**-2) (Time-mean surface direct short-wave radiation flux, clear sky)",avg_sdlwrf (W m**-2) (Time-mean surface downward long-wave radiation flux),"avg_sdlwrfcs (W m**-2) (Time-mean surface downward long-wave radiation flux, clear sky)",avg_sdswrf (W m**-2) (Time-mean surface downward short-wave radiation flux),"avg_sdswrfcs (W m**-2) (Time-mean surface downward short-wave radiation flux, clear sky)",avg_sduvrf (W m**-2) (Time-mean surface downward UV radiation flux),avg_slhtf (W m**-2) (Time-mean surface latent heat flux),avg_snlwrf (W m**-2) (Time-mean surface net long-wave radiation flux),"avg_snlwrfcs (W m**-2) (Time-mean surface net long-wave radiation flux, clear sky)",avg_snswrf (W m**-2) (Time-mean surface net short-wave radiation flux),"avg_snswrfcs (W m**-2) (Time-mean surface net short-wave radiation flux, clear sky)",avg_ishf (W m**-2) (Time-mean surface sensible heat flux),avg_tdswrf (W m**-2) (Time mean top downward short-wave radiation flux),avg_tnlwrf (W m**-2) (Time-mean top net long-wave radiation flux),"avg_tnlwrfcs (W m**-2) (Time-mean top net long-wave radiation flux, clear sky)",avg_tnswrf (W m**-2) (Time-mean top net short-wave radiation flux),"avg_tnswrfcs (W m**-2) (Time-mean top net short-wave radiation flux, clear sky)",avg_tprate (kg m**-2 s**-1) (Time-mean total precipitation rate),avg_vimdf (kg m**-2 s**-1) (Time-mean total column vertically-integrated moisture divergence flux),tp_mm (mm) (Total precipitation),avg_tprate_W (W m**-2) (Time-mean total precipitation rate),t2m (°C) (2 metre temperature),d2m (°C) (2 metre dewpoint temperature),balanc_earth (W m**-2) (earth_balance),balanc_atmos (W m**-2) (atmospheric_balance),balanc_surface (W m**-2) (surface_balance)
1994-05-01,637.71875,296.47043,298.57233,0.7078111,0.3301509,0.33160213,0.83676744,54.31649,54.038162,0.009091901,-3.903406e-05,88.82211,226.6639,416.65445,400.99335,165.62488,268.80228,20.778154,97.61613,30.773458,-45.695854,-144.37677,233.83978,16.601534,389.8467,221.22374,-270.86325,-245.68405,333.22897,0.000105231695,-5.4262277e-05,272.75702,263.0792369018309,25.422333,23.320435,24.460312,190.537763513159,-0.61434937
1994-06-01,703.1864,296.1751,298.5485,0.4987558,0.27401608,0.24847333,0.6892646,49.416157,49.247772,0.0059263767,-4.1948726e-05,106.641785,207.33974,410.59247,396.85776,176.65553,252.66808,21.332642,104.90522,35.558167,-48.618244,-154.84239,220.76698,16.100712,373.48734,243.82465,-274.95923,-253.74983,317.93408,6.8591195e-05,-1.7466049e-05,177.7913,171.4779864414595,25.398499,23.025116,9.925186,78.21965514263138,-1.7217026
1994-07-01,1053.6014,295.66336,298.66537,0.25554606,0.18140791,0.20855783,0.4650723,43.388813,43.26872,0.00310488,-4.6805388e-05,146.27019,213.96698,402.7902,392.41562,207.17104,259.6801,24.405945,117.05101,44.567226,-54.327843,-182.1968,227.42532,19.523216,379.4513,267.1148,-282.31085,-279.39844,323.58566,3.5937323e-05,2.0669491e-05,93.1464,89.84330634120852,25.51538,22.513367,12.28363,-15.979409418068826,1.055336
1994-08-01,1357.3488,295.83655,299.8189,0.36003888,0.15840751,0.20931858,0.5519525,43.983173,43.864754,0.0020480817,-4.4773948e-05,158.22112,224.00417,409.33145,399.5721,223.83717,274.51105,26.407131,111.970634,46.21617,-55.37784,-196.14511,239.52937,35.914013,402.5129,265.36276,-284.82394,-299.79785,343.00888,2.370278e-05,3.5995832e-05,61.442448,59.25694949837634,26.668915,22.686554,34.43509,-20.322884485998657,2.0442886
1994-09-01,1559.0297,295.8365,300.8097,0.5102468,0.12700579,0.17405756,0.6206363,44.746696,44.62643,0.0025395027,-4.6140693e-05,174.52368,246.90247,413.4748,404.53226,242.91258,296.08093,28.991827,115.388725,48.578575,-57.077034,-210.55054,255.66093,44.627113,425.40524,252.42764,-282.44553,-317.65134,362.2162,2.9391815e-05,2.7441223e-05,76.18508,73.47953669523122,27.659698,22.686493,65.223694,21.3583895394695,1.9561157
1994-10-01,1755.0322,295.98788,300.04877,0.5597827,0.16643833,0.18476601,0.6554682,45.761814,45.606968,0.0037949684,-4.944552e-05,170.0905,259.00253,411.38284,401.641,242.26715,305.8185,29.169802,123.6535,46.494713,-55.689774,-208.06454,261.8704,37.105175,434.7007,245.65753,-282.13965,-316.51596,369.14474,4.3922206e-05,2.2673315e-05,113.84905,109.80551451211795,26.898773,22.83789,70.85843,56.199294266756624,0.81114197
1994-11-01,1439.8539,296.10458,300.5192,0.7451254,0.18870427,0.2460241,0.80922806,48.78669,48.58686,0.0054696305,-4.29169e-05,145.54303,257.25848,416.83044,405.25385,220.83742,301.81683,27.013906,107.32628,43.246353,-54.477695,-189.15204,257.89673,39.38329,429.958,230.96228,-277.3546,-296.66626,364.62637,6.3305786e-05,-1.2601016e-05,164.08891,158.26446542632766,27.369202,22.95459,65.70398,117.44604883086868,-0.8038788
1994-12-01,1133.266,296.16757,300.15186,0.6760819,0.21515574,0.3148461,0.79306,51.87404,51.702103,0.004514802,-4.38186e-05,138.69539,254.72548,418.37115,405.89703,211.8732,297.13324,26.176462,109.58123,39.042442,-50.956844,-181.64319,254.21803,32.129467,424.35834,236.66891,-274.74493,-288.9511,360.20746,5.2254247e-05,-1.0256954e-06,135.44406,130.63561709714122,27.001862,23.017578,52.282196,72.44654162717052,0.89003754
1995-01-01,834.9335,296.00037,298.75134,0.67616713,0.3186011,0.46742725,0.83658093,53.288612,52.97344,0.008542574,-3.984826e-05,98.50441,262.25098,417.87347,400.88806,177.84488,302.9042,22.619923,99.65238,31.840996,-48.046272,-152.71414,259.54645,22.959848,429.91815,220.74419,-270.34857,-260.47476,366.07202,9.887081e-05,-4.2500447e-05,256.27722,247.17703126952983,25.601349,22.850372,39.730576,188.99429964111187,-1.7390823
1995-02-01,1227.3812,295.58032,298.7572,0.69532603,0.23682377,0.5231231,0.8729031,52.6999,52.4244,0.0059472746,-4.2280804e-05,115.76034,271.7927,416.99088,399.90552,197.75594,312.1709,24.766722,105.735825,34.455437,-50.67304,-169.81322,267.52576,29.99732,439.34708,223.52348,-270.4903,-279.5565,374.92154,6.883305e-05,-1.3145526e-05,178.41824,172.08261851919815,25.607208,22.430328,56.033005,122.75515727652237,-0.37535858
1995-03-01,978.94055,296.36935,299.06076,0.74818975,0.27823925,0.34550765,0.85327977,54.418575,54.145584,0.008363871,-4.34926e-05,111.60848,269.2851,418.24945,403.62427,196.69676,309.88937,24.677326,108.76614,34.005264,-47.82619,-169.34747,266.18484,26.721128,437.12036,214.66049,-269.93674,-279.96826,373.8507,9.6803065e-05,-4.6292625e-05,250.91612,242.0076634734869,25.910767,23.21936,65.30777,198.6943547576666,-0.14506531
1995-04-01,778.7725,296.68628,298.70526,0.81061614,0.32263073,0.49407363,0.9147502,58.023106,57.61899,0.012485837,-3.866451e-05,81.29952,253.00764,420.86826,404.07788,162.63264,292.92587,20.801416,96.69217,28.024214,-44.011196,-140.75104,253.10797,17.429983,417.3248,202.63753,-268.21442,-246.61739,357.69876,0.00014451254,-9.089348e-05,374.5751,361.2813452491537,25.555267,23.536285,43.97986,309.96436679456383,-1.3953323
1995-05-01,700.629,296.55722,298.44785,0.72970456,0.39845026,0.43565267,0.8626394,56.022186,55.60773,0.013273895,-3.62058e-05,76.94523,227.25668,419.11923,401.47464,152.30829,268.68045,19.27114,90.54349,27.766556,-44.59537,-132.71582,233.77184,15.862637,390.01776,207.33061,-269.72803,-233.21715,333.7678,0.00015363036,-0.000102745864,398.21686,384.07590182032436,25.297852,23.407227,25.886536,320.87580950465053,-1.4568634
1995-06-01,783.8653,296.4465,299.08664,0.4646021,0.2547126,0.24468024,0.6515928,49.186344,49.030098,0.004713264,-4.2509582e-05,118.29427,208.74066,412.6706,400.29474,184.51222,253.24431,22.229733,106.30735,37.018692,-48.63798,-161.78482,221.29404,18.552584,373.50488,251.03874,-278.4584,-259.79468,318.26627,5.4550477e-05,5.7866187e-06,141.39792,136.37619304063264,25.936646,23.296509,8.755936,38.91858195664827,-0.093803406
1995-07-01,1257.654,295.6739,299.08014,0.23731384,0.17895946,0.22804135,0.48053265,44.109497,43.99051,0.0028923622,-4.4681983e-05,143.83926,214.59511,406.3218,395.40704,205.02188,259.59442,24.293835,111.74072,44.196503,-54.31842,-180.34267,227.38486,23.32546,379.29282,267.07388,-283.44113,-277.42776,323.79196,3.3475957e-05,2.4828138e-05,86.77087,83.68989256268833,25.930145,22.523895,10.353882,-18.776927200495265,1.079979
1995-08-01,2007.3721,295.08752,300.86346,0.11677755,0.06843332,0.17699374,0.2984368,40.474148,40.394424,0.0007198627,-4.4338405e-05,187.63979,227.3901,406.74908,400.10568,244.09708,276.79395,28.426708,110.88126,55.792107,-61.867477,-214.01811,241.46935,44.895615,402.2786,283.85242,-291.7405,-315.24838,342.8728,8.3305895e-06,5.4045653e-05,21.59588,20.826473701163195,27.71347,21.93753,31.395966,-61.10794402344618,2.4491348
1995-09-01,1955.8326,295.43787,301.33823,0.2978805,0.0860879,0.19818828,0.45696187,44.129677,44.03046,0.0013556554,-4.5508194e-05,197.81511,248.77171,413.55768,406.33325,257.66306,296.9604,30.54348,113.80691,52.76018,-59.380608,-223.47652,256.43332,54.500435,425.23083,271.49152,-287.66577,-329.17993,362.28757,1.5690846e-05,6.104178e-05,40.669662,39.22711584891658,28.188232,22.287872,57.688416,-19.30037285957951,2.4089966
1995-10-01,2219.0122,295.21387,301.50922,0.47275415,0.085716054,0.17541833,0.56706184,44.382977,44.263683,0.0026751787,-4.4660672e-05,190.52156,261.82285,413.37183,405.8267,256.79803,307.29727,30.731667,111.68673,54.299152,-61.4613,-220.69142,263.15033,54.689995,434.65842,256.2553,-285.0211,-327.21667,369.39548,3.0962015e-05,2.277129e-05,80.25536,77.40503860986792,28.359222,22.063873,70.961365,36.664125218754634,0.015548706
1995-11-01,1277.5094,296.22754,299.63562,0.81622505,0.21429718,0.31733736,0.87539774,51.695374,51.44419,0.007160803,-4.267409e-05,118.10705,256.6592,417.60614,404.03613,200.84644,300.70654,24.684185,106.719124,38.0809,-51.047405,-171.83946,257.03052,29.068485,429.98965,211.59688,-272.99106,-280.39713,365.13663,8.288087e-05,-3.3031753e-05,214.82408,207.20217435155064,26.485626,23.077545,68.80025,171.31234662327915,-2.029045
1995-12-01,1121.344,296.21265,299.40924,0.68114626,0.2429664,0.30256143,0.79238474,51.398808,51.19442,0.006794846,-4.373004e-05,125.34491,255.69583,415.92535,402.33136,204.33966,297.45508,25.201012,109.36004,38.051723,-50.913677,-175.03105,254.49748,27.879768,424.33246,222.62051,-272.5616,-281.79562,360.39023,7.864321e-05,-2.5494943e-05,203.84538,196.60801626741886,26.259247,23.062653,59.17511,146.68357016146183,-0.2604828
1996-01-01,728.44934,296.0234,298.271,0.79628515,0.33313748,0.46430686,0.8863843,53.295982,52.909374,0.013605861,-3.9623603e-05,90.34904,262.7732,415.68274,397.59964,172.49142,303.02634,21.78106,99.090744,31.09729,-48.323853,-147.90738,259.65482,20.088882,429.8097,201.55342,-267.17465,-255.56383,366.11005,0.000157475,-0.000108028406,408.1758,393.6875145882368,25.121002,22.873413,54.010406,350.97671441733837,-2.3695374
1996-02-01,699.8384,296.18112,298.38562,0.742215,0.36396906,0.39922994,0.86207074,53.497807,53.173306,0.011841007,-4.0814954e-05,94.14183,270.77026,416.67307,398.98685,179.79411,311.30844,22.866297,102.06987,30.997086,-47.82823,-154.32588,266.80508,21.903122,439.33698,207.4596,-268.25684,-265.22818,375.0391,0.00013704941,-8.7911576e-05,355.2302,342.623534379527,25.235626,23.031128,57.768585,298.96644514612854,-0.64419556
1996-03-01,813.6319,296.2971,298.38162,0.8546921,0.33232978,0.5011069,0.9334607,56.48236,56.073597,0.013863794,-3.8783364e-05,80.73543,268.2772,418.9153,401.0798,167.47969,308.89456,21.539677,96.98834,28.741291,-45.692036,-144.01811,265.35925,19.414381,436.8071,194.52568,-266.6056,-254.1117,373.73056,0.00016046158,-0.00011189209,415.9138,401.15395677275956,25.231628,23.147095,59.586014,364.8775285501033,-1.1259003
1996-04-01,786.58936,296.40033,298.4588,0.7393584,0.3402655,0.5218921,0.88741857,55.853386,55.46462,0.011594802,-3.781234e-05,83.70224,253.6375,418.4347,400.71802,162.48975,293.15738,20.855154,94.56097,29.02816,-45.81647,-140.68822,253.27644,17.805202,416.64102,210.66728,-268.35254,-245.7794,357.06412,0.00013419833,-8.3661165e-05,347.84406,335.49582440173253,25.308807,23.250336,35.11212,276.753083770629,-0.7061081
1996-05-01,630.7657,296.5809,298.53693,0.7245985,0.40095496,0.37895453,0.8556395,54.359264,54.058975,0.010275484,-3.7261445e-05,81.05328,227.83978,417.87628,400.65585,157.82336,268.85992,19.935637,93.18295,29.30624,-45.73795,-137.4952,233.90681,16.420547,389.3814,214.9099,-271.08783,-238.28818,333.2085,0.000118928845,-6.192541e-05,308.26453,297.3221126012504,25.386932,23.430908,23.37828,228.93199114128947,-1.4145508
1996-06-01,677.48083,296.18506,298.47653,0.47940892,0.3097412,0.28054684,0.7023015,49.966568,49.78739,0.005884327,-4.2085052e-05,112.60441,208.6357,413.04086,398.69214,180.50473,252.9377,21.839884,105.245735,35.00378,-48.53584,-158.27817,221.03687,18.02858,373.34213,247.9211,-276.75757,-256.91907,318.23157,6.8103196e-05,-1.0018872e-05,176.52982,170.2579902485013,25.326538,23.035065,8.997971,74.01015699654818,6.866455e-05
1996-07-01,985.35754,295.88254,298.6979,0.37938312,0.22196373,0.23692314,0.59889805,45.69874,45.56242,0.0039741127,-4.4971002e-05,132.50096,214.19038,407.2221,394.72845,197.85092,259.16455,23.433092,112.4634,41.186287,-52.882824,-174.02344,227.03761,20.924526,379.68048,253.92455,-278.37604,-272.35916,324.28146,4.599385e-05,7.927564e-06,119.22338,114.98462299641687,25.547913,22.732544,18.434616,21.506626170245,-0.5507736
1996-08-01,1026.6863,296.12473,299.38098,0.37763914,0.21205938,0.18164665,0.5676847,44.065063,43.948456,0.0033152653,-4.6870555e-05,146.4429,224.62244,408.73975,397.80792,215.78445,274.59195,25.756977,117.21346,43.302063,-53.491917,-189.03754,239.62111,27.483213,402.8902,259.67657,-282.327,-294.1871,343.63098,3.8370566e-05,1.1911776e-05,99.457954,95.92641617928166,26.230988,22.974731,34.51053,12.184686442953534,1.0387955
1996-09-01,1607.1871,295.82574,300.96298,0.4177765,0.14249425,0.18574351,0.55296004,43.335686,43.222366,0.002262008,-4.6320154e-05,182.38428,248.60893,412.52725,403.74896,246.92816,296.93222,29.357428,115.83764,49.704704,-58.045708,-214.18842,256.40256,46.850037,425.63452,265.407,-287.04587,-320.97968,362.6456,2.6177595e-05,2.8898132e-05,67.86024,65.44398729602108,27.812988,22.67575,55.572662,3.382982657349203,1.7960281
1996-10-01,1940.2906,295.45264,300.87708,0.5785589,0.11284571,0.18782498,0.669641,45.633083,45.51263,0.0029092643,-4.6335434e-05,184.89235,261.00226,412.8169,404.30804,252.56494,306.4653,30.407888,115.87606,50.72328,-58.884865,-217.11382,262.47284,49.126087,434.652,252.26228,-282.0375,-324.98578,369.54608,3.3672117e-05,1.6359705e-05,87.27793,84.18029210588429,27.727081,22.302643,72.723495,39.63934133073781,1.3883896
1996-11-01,1437.7864,295.7044,300.52924,0.7320184,0.17484413,0.22849645,0.80100334,49.60982,49.451847,0.004117917,-4.274337e-05,153.78098,258.44363,417.71323,406.8663,229.5819,301.8106,27.950356,106.8922,44.686737,-55.020702,-196.58974,257.9517,45.086006,429.7582,231.95273,-277.77423,-304.44247,364.9361,4.7661248e-05,-2.4989629e-06,123.5375,119.15311915799975,27.379242,22.554413,72.489746,84.82587153837085,-0.07520294
1996-12-01,1406.7115,295.8197,299.93875,0.67483497,0.17192516,0.2768328,0.7657073,48.6117,48.412804,0.0049165776,-4.3323216e-05,143.16318,257.37396,414.392,402.43658,216.874,298.71237,26.523918,108.34266,42.50589,-53.91215,-185.98846,255.51678,35.730278,424.28854,231.48486,-275.97607,-291.6028,360.2423,5.690364e-05,-6.032273e-06,147.49733,142.2590958100045,26.788757,22.669708,60.11795,94.62474980170373,-0.59036255
1997-01-01,747.5843,296.06052,298.3786,0.83724374,0.33331853,0.40288994,0.91985315,54.55005,54.19367,0.012495628,-4.0074563e-05,84.92552,262.7784,417.675,399.9789,173.84274,302.858,22.220022,100.21821,30.67182,-47.54273,-149.12076,259.54224,20.764023,430.10876,194.92554,-266.60977,-257.9576,366.5483,0.00014462609,-9.8999495e-05,374.86884,361.56521673547104,25.228607,22.910522,63.032074,326.912369445432,-2.5332947
1997-02-01,755.37396,295.8635,298.52066,0.69848126,0.32426554,0.39186338,0.850821,52.657146,52.402603,0.009187982,-4.3628614e-05,109.79102,271.74783,415.61465,398.61685,194.88446,311.96005,24.320738,109.10607,32.929356,-49.102474,-167.26663,267.34647,25.506485,439.4655,215.03923,-269.2047,-278.42172,375.1543,0.00010633973,-4.920759e-05,275.63947,265.84932129480876,25.370667,22.713501,63.382492,220.4010180721525,-0.27527618
1997-03-01,943.744,296.16537,298.38507,0.7949653,0.30813912,0.5700732,0.92156357,55.871143,55.505005,0.010459342,-3.86074e-05,79.84635,269.15173,418.71417,400.20468,165.17409,309.46942,21.236225,96.54911,28.867117,-46.49283,-142.13454,265.84427,17.906801,436.94543,201.29193,-267.5264,-251.82405,373.87958,0.00012105527,-6.634819e-05,313.78027,302.6381818926893,25.235077,23.01538,50.53212,257.80967542296275,-1.1884918
1997-04-01,800.8832,296.36014,298.74347,0.82634526,0.31854552,0.3957123,0.90913135,54.65646,54.36677,0.009649785,-4.127806e-05,96.63834,254.33237,417.27322,401.56412,178.06255,293.71542,22.515745,103.22766,31.646595,-46.603798,-154.21947,253.74246,20.71087,416.8941,206.48105,-270.6374,-259.7362,357.24844,0.00011168642,-5.5555214e-05,289.49356,279.2160557874013,25.593475,23.210144,53.255157,230.60920611699112,-1.365654
1997-05-01,783.44824,296.3841,298.86063,0.6229698,0.28777334,0.35367596,0.7654976,51.880135,51.623848,0.0074981297,-4.0346364e-05,105.928604,229.15642,414.3646,400.03174,175.21442,269.95877,21.60558,100.89857,33.764065,-47.40339,-152.87993,234.83093,18.413223,389.615,233.12378,-274.002,-252.73193,333.3459,8.678299e-05,-2.7490221e-05,224.9439,216.95746909244917,25.710632,23.2341,19.608154,135.86298667057417,-0.19593048
1997-06-01,1500.7352,295.49023,299.9065,0.22877173,0.10190351,0.195782,0.40730974,42.782642,42.695488,0.0010014656,-4.2926935e-05,161.0375,212.60376,406.6121,398.92004,215.2954,256.17673,25.293804,107.3515,49.30862,-56.543465,-189.02905,223.77332,31.659237,373.4235,277.77643,-287.34415,-283.63733,318.08636,1.1589817e-05,4.4367487e-05,30.043966,28.974543511139927,26.7565,22.34024,5.860901,-73.22574335409445,0.7096863
1997-07-01,1664.4027,294.63565,300.20554,0.18640567,0.08622476,0.24768278,0.41407368,42.173767,42.063766,0.0010731036,-3.918953e-05,165.77576,216.78879,406.87167,398.2185,219.84235,261.10104,25.89947,98.00467,51.58847,-59.789364,-193.58128,228.69467,42.664276,379.58295,277.3688,-288.21304,-288.6273,324.1537,1.2421149e-05,5.2283096e-05,32.19311,31.05287305515958,27.055542,21.485657,11.258484,-57.01718004542636,1.3238678
1997-08-01,1632.4276,295.57425,300.12106,0.28115085,0.12461947,0.2393428,0.46965465,44.415756,44.275455,0.0032190664,-4.2495518e-05,157.02563,225.21523,409.3405,400.10254,221.28044,274.82523,26.112555,106.27205,47.961166,-56.71769,-193.91046,239.84059,39.21249,402.7214,264.7477,-283.4901,-297.4426,343.6037,3.7256264e-05,1.6417353e-05,96.57199,93.14066119259223,26.97107,22.424255,32.694885,19.098745299037546,0.4647522
1997-09-01,2552.6929,294.60492,301.90417,0.30917767,0.049386833,0.15477733,0.42413706,40.676434,40.603348,0.0005575229,-4.2089134e-05,210.48692,251.66376,408.98422,403.2108,268.0259,299.29178,31.500546,105.25619,60.869755,-66.66601,-232.44162,258.36816,63.265022,425.53406,275.7788,-289.33264,-336.12848,362.39737,6.453349e-06,5.8916907e-05,16.725687,16.13337303751905,28.75418,21.454926,60.34967,-31.823803170977044,3.0506592
1997-10-01,3114.4448,294.21744,302.49643,0.35551006,0.0420587,0.1397576,0.4492304,41.719345,41.64922,0.00068632275,-4.3288008e-05,223.35501,264.38004,412.15436,407.09665,279.02267,309.04547,33.09213,108.254326,62.70986,-67.87649,-239.95093,264.60532,66.5333,434.682,277.4907,-291.29813,-344.68555,369.37592,7.942395e-06,4.790526e-05,20.589682,19.855988284689374,29.346436,21.067444,67.194855,-23.65691302146297,2.4534302
1997-11-01,2017.3672,295.5123,301.2578,0.6067083,0.117068484,0.24560829,0.69812804,49.142166,48.983833,0.0037481063,-4.1621417e-05,166.10622,259.63196,417.52643,408.00882,237.17175,302.5553,28.769676,104.08657,48.909744,-58.209694,-203.25798,258.58682,50.81674,429.85977,238.00993,-277.53052,-309.82776,365.0779,4.337942e-05,1.17934715e-05,112.443184,108.44854841707274,28.107819,22.362305,71.817825,76.73487577913329,-0.5550766
1997-12-01,1430.1366,295.7012,301.386,0.42283583,0.13874653,0.28928378,0.58899015,49.37943,49.245144,0.001979104,-4.1914933e-05,171.6805,257.85666,419.13196,409.15283,234.71562,298.80368,28.459995,104.820656,46.603836,-56.45616,-201.43417,255.62865,50.088165,424.3291,256.26385,-278.82623,-307.1904,360.42926,2.290423e-05,2.8228998e-05,59.373123,57.260576795670204,28.235992,22.551208,50.926544,3.4449487439123914,-0.07848358
1998-01-01,960.4266,296.51343,300.15173,0.6332752,0.24540366,0.42318302,0.805704,55.90087,55.66924,0.0070379404,-4.1279007e-05,119.152725,262.9963,423.9153,410.00113,197.71683,302.58618,24.85891,103.22958,34.684216,-48.122707,-169.78549,259.37335,33.03258,430.1393,227.95595,-272.78766,-278.7195,366.83475,8.1456776e-05,-3.0836305e-05,211.13821,203.64193915156648,27.00174,23.363434,50.763565,152.33681296138093,-1.1608887
1998-02-01,1030.8043,296.65628,300.7868,0.5030342,0.22279397,0.36794215,0.7027871,55.877934,55.672134,0.00511726,-4.5270444e-05,151.04086,271.8893,426.4488,414.8272,221.82036,311.30533,27.597515,113.211586,37.414707,-48.658,-190.92316,266.90283,39.873707,439.53815,247.35674,-277.56464,-301.63522,375.68375,5.922654e-05,6.2583717e-06,153.51779,148.0663468100829,27.63681,23.506287,54.27849,88.71008841774892,0.42316437
1998-03-01,871.2231,296.8608,299.59097,0.69147325,0.30009326,0.47769064,0.8367463,58.91255,58.608116,0.010172781,-4.2086172e-05,106.11216,268.26508,425.32184,410.7081,184.75615,308.37195,23.500042,105.2492,30.409882,-44.358093,-159.16289,264.99017,24.577885,437.15762,221.65926,-271.88156,-270.34494,374.4037,0.00011773889,-6.204313e-05,305.18344,294.3472281913273,26.440979,23.710815,48.685684,238.85779108805582,-1.0740738
1998-04-01,757.21216,297.53485,299.9636,0.7875911,0.31712288,0.32456133,0.8757822,59.51007,59.220676,0.009676645,-4.212914e-05,98.789505,253.04695,427.25232,413.94638,179.88126,292.25473,22.976082,105.35653,29.689571,-42.347878,-155.79964,252.59515,21.307335,417.21924,211.10616,-272.86313,-263.137,357.97348,0.00011199682,-5.694864e-05,290.29932,279.992054856848,26.813599,24.384857,52.030838,227.22016612393782,-0.5538025
1998-05-01,671.50635,297.2897,299.41745,0.5785155,0.34126055,0.3390694,0.77112716,56.744957,56.496296,0.0077651585,-4.1102645e-05,101.32063,227.88626,423.49643,409.63174,173.63747,268.52048,21.722906,102.78939,30.685389,-43.842274,-151.46478,233.6821,18.917734,389.9169,235.24162,-274.90244,-253.2044,334.0133,8.987143e-05,-2.7322125e-05,232.95476,224.67856979346834,26.267456,24.13971,17.962784,140.77969741798006,-0.92772675
1998-06-01,770.3617,296.8787,299.344,0.30634585,0.26282692,0.23831654,0.571783,49.933174,49.782383,0.0044024345,-4.3650954e-05,121.4984,209.02829,414.5973,402.47852,187.0716,253.0449,22.574986,109.16215,36.793385,-48.233692,-164.1163,221.14711,19.411205,373.5656,260.35385,-280.71542,-262.84985,318.56082,5.09554e-05,1.7445192e-05,132.07303,127.38850273308344,26.194,23.728699,2.4960022,21.972792283864692,-1.2504349
1998-07-01,974.7753,296.43433,299.1878,0.29244918,0.22445318,0.23362121,0.5467649,46.610287,46.47455,0.003563788,-4.427984e-05,135.03085,213.79243,410.77686,399.23157,199.33766,258.51215,23.857803,110.73552,40.60108,-51.313477,-175.33742,226.49576,24.48913,379.5517,265.22855,-284.2399,-273.83942,324.3416,4.1249164e-05,1.663836e-05,106.913635,103.12291124137118,26.037811,23.284332,8.61087,1.4865663317032158,-0.4883194
1998-08-01,1455.7452,296.16135,300.90134,0.26536238,0.14084151,0.1994567,0.45863414,44.97347,44.867382,0.0019754262,-4.4251567e-05,171.48048,225.66066,413.8431,405.43784,232.12376,274.843,27.304342,110.663994,48.03306,-55.915195,-203.56226,239.87636,43.028336,402.6218,271.72696,-287.20004,-307.08865,343.6746,2.2865259e-05,4.1774972e-05,59.262787,57.16314717574278,27.751343,23.011353,35.361694,-19.976028239296284,1.8368759
1998-09-01,1425.5997,296.0081,301.05978,0.232293,0.15493406,0.20229813,0.43268713,44.588894,44.467133,0.0028619424,-4.61563e-05,187.3512,248.41035,415.7698,407.01175,248.43117,296.41754,29.447239,115.4277,48.840546,-57.04531,-215.48463,255.98279,49.49428,425.50497,275.15564,-290.37708,-322.44662,362.69913,3.3125052e-05,2.8522332e-05,85.85827,82.81263035314623,27.90979,22.858093,47.290985,12.953804669552483,1.7221146
1998-10-01,1455.3253,296.24512,300.9498,0.54903775,0.17576529,0.20518126,0.6544115,46.833252,46.691647,0.0046950513,-4.6139736e-05,169.39851,260.17023,416.5789,406.8822,239.90521,305.60986,29.065855,115.385994,46.50665,-55.720753,-206.15706,261.7646,44.321934,434.78552,250.57564,-283.7177,-314.98242,369.81165,5.43385e-05,-5.5253815e-07,140.85153,135.8462486678036,27.799805,23.095123,64.406784,84.92456058796961,-0.057518005
1998-11-01,1307.2671,296.42673,300.12372,0.76220953,0.19562143,0.27642182,0.8307816,50.410397,50.197376,0.0054810354,-4.4155517e-05,140.39171,258.35336,417.6292,405.35962,218.86134,301.53415,26.824224,110.42392,41.135628,-52.801582,-187.34816,257.73544,36.52992,430.03552,223.83363,-275.12817,-295.59415,365.33566,6.343799e-05,-1.1831765e-05,164.43106,158.59497580095194,26.973724,23.276733,71.76051,120.6728833632078,-0.74131775
1998-12-01,1359.6835,296.23755,299.9278,0.702275,0.19670716,0.2711122,0.77907556,50.552753,50.360558,0.0058055925,-4.4183118e-05,141.5308,257.43842,415.73358,403.7286,217.31122,298.42688,26.639338,110.492516,41.579514,-53.085476,-186.17332,255.30878,35.167923,424.4507,223.74968,-273.67056,-292.11646,360.609,6.719278e-05,-6.0631223e-06,174.16777,167.98194337752648,26.777802,23.087555,68.366776,126.92283082869835,-1.0666275
